same_section,stem_glove_softcosine,lemma_glove_softcosine,Stem_fasttext_softcosine,lemme_fasttext_softcosine,stem_tfidf_cosine,stem_cv_cosine,lemma_tfidf_cosine,lemma_cv_cosine
0,0.331421484,0.327733178,0.616466648,0.574533536,0.049400111,0.092775716,0.036102804,0.068746493
0,0.11032055,0.245475995,0.462827904,0.43229909,0.012630459,0.02464445,0.006474243,0.012708214
0,0.18376636,0.177842961,0.441519331,0.423307315,0.039173991,0.074199852,0.034535494,0.065692556
0,0.164056851,0.200646827,0.511718348,0.517953978,0.038050523,0.071452678,0.010985296,0.021171431
0,0.211545656,0.203201134,0.572722297,0.570943321,0.031818571,0.060761691,0.004728489,0.00928797
0,0.258854899,0.165452455,0.488809863,0.396753489,0.052661779,0.096875053,0.016703911,0.032291684
0,0.114156908,0.137503714,0.374142122,0.329072961,0.020969083,0.039549075,0.01629562,0.030924448
0,0.443024047,0.513072205,0.662294094,0.659201783,0.118087015,0.203670031,0.104722036,0.182833934
0,0.353279283,0.495209348,0.719495629,0.720938244,0.125939299,0.212664362,0.132624483,0.22201944
0,0.14657899,0.245252753,0.5780954,0.574180537,0.013284855,0.025884682,0.013457584,0.026216125
0,0.223508198,0.302419189,0.495872089,0.469690464,0.032590466,0.062067121,0.033177421,0.063140407
0,0.41489647,0.505480131,0.473721713,0.469262095,0.078419685,0.140278669,0.086334461,0.152710227
0,0.606231987,0.651049733,0.7133756,0.744237659,0.207171331,0.331494664,0.199271809,0.321434772
0,0.195857115,0.344087071,0.41368558,0.453762515,0.037534494,0.068884672,0.027348063,0.05
0,0.093602259,0.198398455,0.335312413,0.296669402,0,0,0,0
0,0.31937841,0.372394916,0.617225777,0.587570246,0.066104575,0.120137721,0.06653278,0.120728035
0,0.258945015,0.378509001,0.515122505,0.527047837,0.041540034,0.078103551,0.03235742,0.061618728
0,0.2620798,0.304781742,0.72852513,0.674389233,0.046637676,0.087931557,0.041028281,0.077761579
0,0.441239479,0.436209123,0.65144248,0.606953938,0.11038584,0.190940654,0.092712965,0.163663418
0,0.537017685,0.639957422,0.692314855,0.713081497,0.209300168,0.338484821,0.220892895,0.354964787
0,0.444016541,0.570685112,0.623445837,0.680144234,0.093140319,0.164767975,0.102026934,0.180382414
1,0.433043601,0.483728183,0.630234613,0.675536611,0.110101321,0.195385604,0.105490459,0.188380381
0,0.604755235,0.633528775,0.64693522,0.668954389,0.211917867,0.345638974,0.222069441,0.359191067
0,0.549382651,0.692003367,0.658832207,0.700963413,0.180077812,0.296957428,0.202214286,0.329473264
0,0.562506234,0.648315087,0.714063147,0.74761022,0.173152133,0.287289248,0.191998897,0.313130099
0,0.266430389,0.331934119,0.34309177,0.372100062,0.066444505,0.122604354,0.068779981,0.126991024
1,0.092842808,0.205500739,0.253005711,0.302259199,0.0122889,0.023969721,0,0
0,0.250115058,0.408463236,0.436697144,0.435792931,0.040552825,0.076449561,0.033292548,0.063384358
0,0.288027779,0.498125084,0.5531789,0.58462009,0.043683441,0.082474714,0.046353208,0.087287156
0,0.193073842,0.388670455,0.515483343,0.574789363,0.028766033,0.054794521,0.029601948,0.056343617
0,0.312085697,0.406927241,0.562242986,0.581266868,0.05742074,0.105747601,0.056480995,0.104401908
0,0.309829301,0.375727903,0.687277267,0.68777102,0.044411231,0.082911571,0.039662132,0.0741478
0,0.268466014,0.330062372,0.513797069,0.538613674,0.036461105,0.069171446,0.036089895,0.068498775
0,0.339328972,0.388584576,0.489474397,0.470596014,0.05633235,0.105036454,0.056927926,0.106071321
0,0.166196771,0.18250938,0.519616577,0.519042146,0.013044785,0.025441093,0.013175212,0.02569175
0,0.262839231,0.439003133,0.56157814,0.582810764,0.053906285,0.099713734,0.052037191,0.097206095
0,0.341514494,0.471277866,0.564629676,0.628104426,0.066530596,0.121626744,0.054147847,0.100656092
0,0.544666136,0.60223434,0.652949115,0.678832663,0.113788132,0.199285511,0.109547409,0.192790408
0,0.326417356,0.372466829,0.64188798,0.65731674,0.056311723,0.10433052,0.049873583,0.092970196
0,0.261824772,0.301241752,0.680513617,0.674556314,0.029393067,0.056442253,0.032585701,0.062373432
1,0.373559099,0.423202601,0.635239255,0.615759981,0.016628565,0.032031107,0.01764904,0.034020691
0,0.336929033,0.307697251,0.48575512,0.484967758,0.036749988,0.070014004,0.035669464,0.068041382
0,0.290067404,0.333212477,0.520883014,0.533490512,0.057616374,0.107443062,0.057616374,0.107443062
0,0.342334033,0.385267609,0.339924034,0.340339224,0.07686038,0.141049632,0.081754526,0.149209419
0,0.381529258,0.408583257,0.360758262,0.403043992,0.095016196,0.170287818,0.104070114,0.184662072
0,0.474661452,0.493193013,0.628782241,0.60653792,0.099074149,0.176117488,0.092500951,0.165694978
0,0.408549569,0.482235742,0.623340101,0.640071724,0.066278794,0.121045507,0.069957035,0.127681251
0,0.22536224,0.335143238,0.505588038,0.497012766,0.021358934,0.041239305,0.015195766,0.029491597
0,0.326154201,0.387312719,0.74369981,0.732993144,0.030974113,0.059259845,0.024401757,0.046993825
0,0.299641152,0.379924245,0.680308374,0.65707838,0.014591432,0.028363801,0.009694489,0.018936304
0,0.310333713,0.337904284,0.641865462,0.617093191,0.010517977,0.020515248,0.005192186,0.010204613
0,0.327526727,0.400643585,0.476799678,0.512584631,0.033640455,0.064293062,0.026987994,0.05189993
0,0.188451082,0.2813922,0.417648655,0.459072732,0.021101685,0.040756957,0.022030635,0.042511515
0,0.418644979,0.526237161,0.492335494,0.527936302,0.117781115,0.207564173,0.129478446,0.223710391
0,0.245914629,0.245627223,0.560104931,0.56128865,0.026381175,0.050636968,0.026900072,0.051613977
0,0.257484902,0.362207148,0.398803221,0.45262605,0.030324583,0.057967362,0.030936902,0.059085806
0,0.275503438,0.271209872,0.529290951,0.540350289,0.034510852,0.065949996,0.028598567,0.05495833
0,0.252100024,0.361754773,0.445819352,0.494652038,0.036519066,0.068892833,0.026087738,0.049858106
1,0.261194407,0.324198101,0.403639192,0.438285676,0.063867027,0.118358019,0.065435533,0.121088819
0,0.333529539,0.404397671,0.624016014,0.65062392,0.10167387,0.176518313,0.096194759,0.167100453
0,0.447776356,0.532528966,0.533741231,0.576792631,0.12992536,0.220988134,0.146848274,0.245992894
0,0.27821265,0.349592096,0.467005066,0.497006183,0.046127157,0.085533373,0.041026247,0.076540453
0,0.069267144,0.175741171,0.506330466,0.554824897,0.027441447,0.052652002,0.017591428,0.034073314
0,0.175120547,0.242376317,0.425094544,0.464778609,0.026031777,0.049950075,0.022934004,0.044151079
0,0.234495276,0.258294773,0.455339142,0.526577812,0.015971404,0.031008684,0.005532123,0.010860587
0,0.432601383,0.429072978,0.710395964,0.683646503,0.044284845,0.083624201,0.032748516,0.062518092
0,0.337076132,0.375947845,0.661512421,0.668916165,0.054703182,0.101948859,0.037784967,0.071545476
0,0.337967138,0.360666194,0.671400649,0.680696294,0.088448327,0.157519468,0.07224103,0.130270714
0,0.263619506,0.335831743,0.561236011,0.560934674,0.003835688,0.007548514,0.003850583,0.007577715
1,0.170373434,0.147432464,0.618963965,0.596406835,0.018410826,0.035508243,0.004588274,0.009022199
0,0.322260206,0.353075418,0.551530361,0.595297411,0.077342958,0.140725267,0.080760746,0.146445538
0,0.433171543,0.545988093,0.639681089,0.663811232,0.093215807,0.167059195,0.068863221,0.127000127
0,0.502283061,0.584955788,0.630132658,0.646734653,0.114079354,0.201335574,0.109143673,0.193649167
0,0.207213113,0.334041971,0.49919794,0.528249781,0.023881683,0.045963856,0.025001191,0.048038446
0,0.334712984,0.40321022,0.609792269,0.643706413,0.051051747,0.095420836,0.041862509,0.078885933
0,0.260713878,0.337864724,0.445494677,0.488984196,0.004830348,0.009496715,0.015656279,0.030458815
0,0.322005473,0.381917779,0.514478244,0.516328255,0.057103204,0.105242336,0.0591446,0.108765959
0,0.190760453,0.220222763,0.548906582,0.581561142,0.039574638,0.07441757,0.034381405,0.065033248
0,0.109496176,0.12793347,0.503330952,0.516403084,0.027857066,0.053571429,0.018404693,0.035714286
0,0.124917082,0.167939729,0.469983722,0.490721181,0.026888142,0.051754917,0.028116117,0.054056248
0,0.301187357,0.300575121,0.621440353,0.608149659,0.028699984,0.054738055,0.030034797,0.057172034
0,0.267979166,0.342672736,0.522583202,0.562602781,0.043749052,0.082107083,0.036196005,0.068422569
0,0.315372047,0.415731478,0.552263438,0.577362731,0.067341466,0.122474487,0.066210071,0.120482899
0,0.155665756,0.211099631,0.389564198,0.426632753,0.02249337,0.043259046,0.02302649,0.044215769
0,0.241511132,0.404486641,0.396640233,0.420836951,0.021818257,0.042025711,0.018266386,0.035289234
0,0.45185811,0.511024489,0.702195268,0.68689445,0.074245747,0.136114918,0.084935877,0.153977815
0,0.324940772,0.362129802,0.568269065,0.593098907,0.034598196,0.065932314,0.036207642,0.068908186
0,0.312065489,0.410709557,0.564027783,0.606190545,0.025208279,0.048354904,0.025504219,0.048913939
0,0.228570788,0.268291742,0.393969408,0.415197199,0.024533808,0.046928191,0.02000383,0.038426028
1,0.441039539,0.421775469,0.497221285,0.508614456,0.091422305,0.165084545,0.08742533,0.158396988
0,0.338910866,0.453902371,0.637937688,0.658276589,0.073320427,0.134014067,0.07601809,0.138568499
0,0.281176118,0.438311693,0.600321839,0.652982525,0.062851203,0.115302027,0.064004004,0.11734293
0,0.335934407,0.405484801,0.509454759,0.537182909,0.047211742,0.08907399,0.047820656,0.090180542
0,0.276039027,0.485202572,0.384506056,0.436774714,0.067435539,0.123979575,0.068351982,0.125519753
0,0.332974426,0.459980523,0.410415988,0.397896678,0.047665108,0.089773106,0.04820035,0.090733273
0,0.441425837,0.541402475,0.680291768,0.678419565,0.093617921,0.167915124,0.076067484,0.138260226
0,0.561844093,0.572448377,0.758468694,0.77662444,0.163552595,0.273448997,0.164907751,0.2749287
0,0.398999539,0.441867455,0.612155772,0.626640314,0.082227044,0.149270359,0.083777497,0.152286226
0,0.320839465,0.371513527,0.568810795,0.549857981,0.050972157,0.095197629,0.051734448,0.09656091
0,0.450257137,0.527138381,0.675007455,0.701422754,0.130682749,0.226545067,0.141350462,0.242447606
0,0.427553791,0.549182073,0.550386961,0.605633238,0.094535272,0.170457297,0.101647561,0.18202724
0,0.406438018,0.503981383,0.598529301,0.626183533,0.064856481,0.120490673,0.0656927,0.12195122
0,0.345137247,0.439977798,0.60665618,0.640218224,0.056050094,0.104115841,0.050548817,0.094439507
0,0.503565886,0.541093953,0.619034194,0.639367241,0.070261258,0.129504782,0.073036706,0.13425011
1,0.273927122,0.451929889,0.535979011,0.581241153,0.042279958,0.08014439,0.031385943,0.060108292
0,0.437984499,0.561017189,0.725292131,0.726264344,0.094252519,0.167951207,0.077436879,0.140072103
0,0.223633386,0.398465439,0.662198583,0.666369725,0.026090491,0.048547939,0.025495898,0.047562953
0,0.374068057,0.443506551,0.759110905,0.761406422,0.090466943,0.161982365,0.08951323,0.160591014
0,0.269160777,0.335243379,0.629734446,0.598870906,0.048030972,0.089622143,0.03017121,0.057312054
0,0.198120913,0.244041048,0.51560337,0.515539779,0.021510726,0.041451334,0.023019998,0.044296381
0,0.07464463,0.136461892,0.48867371,0.475374686,0.00641625,0.012593819,0.006881343,0.013499961
0,0.115814951,0.24144259,0.680389221,0.701838892,0.021369555,0.041344912,0.022744329,0.043942191
0,0.147248122,0.234925777,0.528057223,0.49601096,0.024227652,0.046590437,0.018544824,0.035980432
0,0.143552966,0.188669948,0.576502452,0.553986503,0.014327482,0.027906071,0.009746897,0.019069252
0,0.174755388,0.244613602,0.670585044,0.674517619,0.030596148,0.058550345,0.007683759,0.015064872
0,0.146139451,0.199822071,0.572500076,0.58027366,0.004632723,0.009108239,0,0
0,0.473914648,0.533307699,0.705940896,0.711179949,0.026747196,0.051349617,0.027653735,0.053037152
1,0.304178942,0.378325623,0.681554093,0.670637085,0.022487319,0.043173289,0.022801787,0.043768811
0,0.339062863,0.385771006,0.693632428,0.673535689,0.055403174,0.102011783,0.041577453,0.077643121
0,0.411924611,0.506322485,0.695525313,0.705603509,0.059754424,0.110780375,0.050709083,0.094959457
0,0.429686192,0.497102014,0.730814903,0.720871804,0.026405044,0.050564092,0.020043673,0.038594987
0,0.512841449,0.650369589,0.762780828,0.73347603,0.090253591,0.161679545,0.063064694,0.116251991
0,0.532861312,0.649232663,0.813662267,0.821800271,0.136839299,0.236809757,0.12530779,0.218347743
0,0.395216734,0.514237072,0.611729279,0.642102283,0.05361615,0.099753997,0.057039044,0.105736107
0,0.169768838,0.268481263,0.552887765,0.605825559,0.016460273,0.031835727,0.017286856,0.033389028
0,0.225203093,0.328139187,0.564876496,0.550456976,0.02244949,0.043335139,0.022742864,0.043887201
0,0.249778836,0.319359808,0.550672141,0.573609364,0.022333573,0.043175525,0.022854898,0.044160644
0,0.29393611,0.355745133,0.639016067,0.619318321,0.024552429,0.047338107,0.018820389,0.036487819
0,0.272053332,0.295521826,0.580334014,0.568594923,0.020100847,0.038842275,0.015309589,0.029716082
0,0.546267763,0.606485157,0.584515399,0.587349673,0.070411552,0.127237796,0.077731845,0.139046932
0,0.315928054,0.362091745,0.425232352,0.475331526,0.019579703,0.037715714,0.029973625,0.057155819
0,0.261515803,0.336510116,0.482503445,0.501917537,0.042075953,0.079649137,0.038875309,0.073818204
1,0.136754412,0.218483994,0.448946587,0.447619542,0,0,0,0
0,0.310916792,0.307693047,0.510439483,0.50972801,0.041119092,0.077563153,0.036864485,0.070124089
0,0.219863544,0.218201044,0.543983201,0.523015715,0.006910147,0.013558154,0.007239351,0.014199046
0,0.178000407,0.222180226,0.635678207,0.617959308,0.007014842,0.013762047,0.007014842,0.013762047
0,0.212992437,0.251790666,0.482309926,0.487810079,0.019551897,0.037886762,0.019873254,0.038499525
0,0.451271537,0.406402489,0.615453668,0.622078964,0.053809084,0.100274564,0.040494495,0.07642227
0,0.089716897,0.211766993,0.498080819,0.55277704,0,0,0,0
1,0.131228428,0.223708818,0.445396622,0.506569701,0.008127742,0.015927283,0.008617013,0.016878989
0,0.510525361,0.513199415,0.610631636,0.635916243,0.070409812,0.129033628,0.064070756,0.11754542
0,0.474938797,0.509560912,0.753468461,0.774300591,0.087797631,0.158379906,0.081103718,0.147779984
0,0.464044652,0.535656328,0.76654054,0.75108293,0.084133983,0.152281315,0.068322544,0.125913401
0,0.403638389,0.426335459,0.675621273,0.665525858,0.071942621,0.132249472,0.05997543,0.111712545
0,0.343217218,0.343652714,0.651618002,0.666659802,0.041647155,0.077111855,0.035959477,0.067115606
0,0.232948629,0.239532317,0.578784038,0.585299639,0.039410056,0.074774419,0.023853051,0.04596335
0,0.191533149,0.235921435,0.421567372,0.429497487,0.027610519,0.053033656,0.029355584,0.056293377
0,0.405490451,0.463104184,0.619642259,0.62268883,0.071009258,0.129968811,0.056710138,0.105409255
0,0.301999129,0.308124355,0.512675331,0.50120806,0.051953105,0.097504063,0.051953105,0.097504063
0,0.382455223,0.447068661,0.569310358,0.601450385,0.073701098,0.134568391,0.073701098,0.134568391
0,0.231563591,0.189475874,0.470438024,0.46645136,0.019429186,0.037608871,0,0
0,0.363583408,0.385493139,0.598390749,0.637655389,0.055058085,0.102388482,0.058283911,0.108103721
0,0.497920336,0.508907606,0.72029514,0.752327067,0.093609165,0.167476283,0.089077678,0.16011419
0,0.40660361,0.445622856,0.750299406,0.754986306,0.044068705,0.082758247,0.029735502,0.056725274
0,0.168971599,0.207280384,0.535670303,0.531167318,0.03245958,0.060878773,0.014906449,0.028724249
0,0.381475142,0.391458916,0.777026844,0.762875055,0.040698617,0.075928365,0.041270483,0.076955101
0,0.438437531,0.458774066,0.768344316,0.750658351,0.061817582,0.113109311,0.055188806,0.101835326
0,0.452495727,0.44449559,0.75889739,0.74254741,0.058081247,0.1079669,0.047233091,0.088649648
1,0.376099736,0.392471775,0.697044664,0.706939612,0.039733558,0.074489542,0.041611277,0.077849894
0,0.372372367,0.38238952,0.687614689,0.678315209,0.030404965,0.057982951,0.021994469,0.042319448
0,0.280392157,0.259451304,0.567179072,0.544048314,0.01852993,0.035934973,0.007506409,0.014717026
0,0.340377497,0.324902284,0.611721018,0.587035537,0.048226727,0.090960149,0.03886029,0.073934496
0,0.40257343,0.530178166,0.703644058,0.748414139,0.056156702,0.104290002,0.058248913,0.107993753
1,0.439255981,0.553090591,0.739342721,0.74902864,0.068787125,0.126491106,0.069953982,0.12848951
0,0.217145553,0.288944813,0.566246412,0.56470223,0.010425864,0.020361574,0.010714711,0.020918752
0,0.312733665,0.345431644,0.573640727,0.575519854,0.039193366,0.074093133,0.035168127,0.06673025
0,0.318042174,0.337520934,0.620251963,0.597612271,0.030226505,0.057900694,0.03136153,0.060006858
0,0.487976767,0.540239205,0.734893715,0.745362026,0.058306534,0.108066242,0.050767741,0.095026219
0,0.331396616,0.446927722,0.668530606,0.667878227,0.020757937,0.039937333,0.016893216,0.032628803
0,0.311012837,0.417941383,0.714531142,0.700693378,0.016585692,0.031942498,0.016993688,0.03272243
0,0.54135621,0.561468699,0.774454661,0.770133992,0.042253923,0.079509994,0.037730559,0.071315865
0,0.359360208,0.428429771,0.580616369,0.610077689,0.074938337,0.136237315,0.075690271,0.137307702
0,0.281770418,0.322595438,0.576742339,0.571588837,0.038754211,0.072168784,0.039675826,0.073720978
0,0.233328543,0.331374189,0.695397983,0.701218624,0.016928732,0.032686023,0.017601301,0.03393244
0,0.498651808,0.559263862,0.751010053,0.746967864,0.067968127,0.12529642,0.067700069,0.124804742
0,0.344513731,0.365874601,0.629681861,0.596665428,0.025678267,0.049416621,0.017218262,0.033415814
0,0.27767781,0.376860721,0.614986564,0.609659713,0.028788774,0.055177663,0.029566722,0.05665927
0,0.290464654,0.44928009,0.739035457,0.759260111,0.024416569,0.047012411,0.034429933,0.065658248
0,0.224572132,0.324776783,0.743863606,0.740589394,0.016330671,0.031680371,0.016351702,0.031721005
0,0.318546325,0.404619474,0.799620286,0.80052798,0.034583261,0.06588383,0.033106385,0.063108092
0,0.323275029,0.448232631,0.772621532,0.774783965,0.049462373,0.092008741,0.045466789,0.084948391
0,0.243103363,0.36375127,0.751112274,0.763040308,0.009799584,0.019174125,0.003309515,0.006516352
1,0.289549481,0.358620162,0.736923454,0.727535669,0.035332949,0.067420893,0.027706963,0.053262364
0,0.289103511,0.374061777,0.605332009,0.631866304,0.054694905,0.101998344,0.047857747,0.089890629
0,0.262390545,0.395996156,0.555467559,0.589486869,0.023392477,0.045116506,0.018837391,0.036492037
1,0.389275983,0.403988498,0.493012998,0.498923378,0.029559211,0.056554406,0.022224791,0.042884501
0,0.306475307,0.35309849,0.597245054,0.607781499,0.021548012,0.041113639,0.021987757,0.041944301
0,0.428351901,0.440669979,0.684851934,0.69949035,0.061255527,0.113553019,0.058516105,0.10892755
0,0.216445495,0.271443688,0.634627101,0.596610677,0.004861428,0.009557242,0.005072083,0.009969143
0,0.122231486,0.166427398,0.548280306,0.527635574,0.005790131,0.011370245,0,0
0,0.192140417,0.282133923,0.591348245,0.598980095,0.012753556,0.024862258,0.008664217,0.016971106
0,0.320423944,0.380228159,0.651395669,0.668710307,0.038980397,0.073785167,0.034932028,0.06640665
0,0.289735173,0.406523765,0.579891079,0.577907704,0.011629121,0.02269993,0.01179846,0.023026565
0,0.243452283,0.382521645,0.518818568,0.529075465,0.007678372,0.015041846,0.007789384,0.015258287
0,0.201569674,0.313070218,0.582362269,0.570830591,0.007049442,0.013828997,0.007224956,0.014170505
0,0.247600692,0.310245929,0.669335205,0.646869613,0.030511661,0.057267344,0.03133183,0.058681566
0,0.161689387,0.2254077,0.623355459,0.631148576,0.011248679,0.02197699,0.011399151,0.022268089
0,0.381435309,0.424417021,0.674115057,0.645379921,0.015673268,0.030457245,0.011854208,0.023145502
0,0.275542113,0.372550358,0.677880586,0.670290183,0.013732134,0.026619857,0.008392039,0.016366342
0,0.191720636,0.26000005,0.540178101,0.538031892,0.003610634,0.007098628,0.003699945,0.00727393
0,0.190444072,0.239284141,0.462221546,0.453398988,0.025208543,0.048393392,0.025208543,0.048393392
0,0.030969595,0.058847337,0.345153896,0.337998667,0,0,0,0
0,0.036560308,0.095815436,0.467339291,0.491074108,0,0,0,0
0,0.196588143,0.251940779,0.547190632,0.553948683,0.0347462,0.065996358,0.022472068,0.043225691
0,0.234509915,0.330680961,0.559919882,0.567528263,0.016673913,0.032317306,0.017377514,0.033651155
0,0.305985419,0.405862458,0.562918609,0.539591008,0.032878745,0.062413713,0.02921006,0.055835434
0,0.345219115,0.40766625,0.615144834,0.604829554,0.046197117,0.085904614,0.039477894,0.074158201
0,0.280125696,0.335389589,0.626155742,0.598954388,0.030252963,0.057670664,0.018668077,0.036109215
0,0.298409254,0.387238619,0.665676751,0.642638265,0.059867486,0.110752979,0.024717858,0.04764441
0,0.14998381,0.241414268,0.52112651,0.520543328,0.021039229,0.040262563,0.016293484,0.031570203
0,0.228536516,0.31658058,0.670923355,0.686459884,0.014994477,0.029176878,0.011203393,0.021882659
0,0.425168398,0.502541304,0.829424754,0.82758152,0.039601306,0.075134498,0.045068952,0.08502076
0,0.407040706,0.487862057,0.738344145,0.732925611,0.039492302,0.07417204,0.020973184,0.040334653
0,0.361194873,0.481153568,0.715140508,0.729142199,0.074528638,0.135745455,0.059923531,0.111221013
0,0.260043598,0.502381985,0.75312013,0.784470423,0.038612818,0.072859866,0.030371166,0.057985225
0,0.144059184,0.286014765,0.650998423,0.647275048,0.004992406,0.009813358,0,0
0,0.247877015,0.376238828,0.706397984,0.713526031,0.023617181,0.045070601,0.023752761,0.045325961
0,0.236905883,0.32785497,0.703405263,0.725453333,0.021487383,0.041526656,0.019591654,0.037931605
0,0.355636966,0.498473715,0.680485055,0.722388588,0.055908112,0.10455042,0.037884586,0.072036892
0,0.336566143,0.486982959,0.797249689,0.81270247,0.051266946,0.09604919,0.044297456,0.083688602
0,0.38037564,0.519443856,0.790660537,0.817734911,0.065843552,0.118689311,0.067313927,0.121109603
1,0.414603569,0.486303762,0.724487406,0.726031716,0.064221396,0.116131449,0.068465001,0.123184589
0,0.349765525,0.463574706,0.666099335,0.669132707,0.050979376,0.094329129,0.060417907,0.110440437
0,0.333522321,0.443150056,0.319739652,0.345752669,0.063490979,0.11750281,0.048768157,0.091783041
0,0.374219956,0.428000594,0.307914157,0.301474681,0.070904078,0.129967512,0.055147457,0.103164077
0,0.541646042,0.668368686,0.493940275,0.544684365,0.117481208,0.20506247,0.113487396,0.199847924
0,0.454681793,0.563166435,0.375940884,0.439193394,0.094541301,0.16884387,0.088815604,0.159535855
0,0.342164925,0.475046273,0.326641473,0.422557122,0.071083966,0.130345717,0.058052025,0.108270439
0,0.254862367,0.356386587,0.150511788,0.200020416,0.016653644,0.032274861,0.016587391,0.032141217
1,0.249126101,0.315313455,0.150508927,0.194670169,0.018935864,0.036337619,0.019598247,0.037615522
0,0.243601611,0.302958114,0.208244477,0.230643564,0.042708098,0.079922285,0.038102376,0.072028241
0,0.335507583,0.477826127,0.298290535,0.409579121,0.048443772,0.090949501,0.052564525,0.098445191
0,0.287403502,0.364243333,0.196120749,0.276859878,0.020839442,0.040339344,0.019248807,0.03731681
0,0.239739151,0.298329377,0.114295853,0.178742582,0.011096102,0.021606791,0.003773214,0.007416569
0,0.237174977,0.230205542,0.167907232,0.112073075,0.024601167,0.047407876,0.006271323,0.012309149
0,0.233457093,0.333228439,0.19951302,0.22635658,0.026267492,0.050396263,0.027207699,0.052141889
0,0.271237794,0.369936177,0.260316627,0.331167912,0.04129002,0.078080979,0.039361258,0.074585339
0,0.315225506,0.420661899,0.265882429,0.293000858,0.05933402,0.109704901,0.049184958,0.092331036
0,0.310154643,0.448038391,0.226509662,0.202780627,0.033579232,0.063697013,0.008439159,0.016534008
0,0.407892631,0.498314252,0.394837289,0.322590283,0.094328498,0.169619735,0.052312583,0.097580525
0,0.047961896,0.106263606,0.066218025,0.114608628,0,0,0,0
0,0.190086067,0.330964294,0.226807066,0.3264221,0.025342975,0.048228956,0.025342975,0.048228956
0,0.460156488,0.589063727,0.425956737,0.406983211,0.074654996,0.136184129,0.07117984,0.130257069
0,0.4172014,0.551885383,0.419085115,0.480650834,0.069588223,0.127527785,0.066892242,0.122907346
0,0.211980417,0.426199957,0.236112733,0.281840634,0.031850318,0.060963994,0.034503348,0.06584864
0,0.224570079,0.354217259,0.1633376,0.278593851,0.053587224,0.100392296,0.052764915,0.098907071
0,0.348097818,0.428942099,0.263658973,0.281257831,0.055418493,0.099967144,0.022098293,0.042671822
0,0.384375235,0.529590604,0.210503344,0.332377173,0.047207366,0.088041548,0.042039135,0.078762135
1,0.26488881,0.360197667,0.194317194,0.271357734,0.041514119,0.077844046,0.03794837,0.071556465
0,0.225563775,0.284269795,0.185250491,0.246686655,0.03868313,0.073428369,0.022383561,0.043213582
0,0.202376669,0.376945367,0.134336387,0.249385235,0.021053478,0.040706275,0.021526472,0.041594517
0,0.188510196,0.309226436,0.143558841,0.190810744,0.015995642,0.031104538,0.013221386,0.025781246
0,0.425122585,0.516654689,0.351891606,0.467714781,0.091641956,0.164619756,0.086420718,0.156729031
0,0.284016812,0.45989531,0.184031193,0.331823584,0.02690966,0.051470632,0.017625585,0.034004951
0,0.558440171,0.710017804,0.532035092,0.594696271,0.160233586,0.269372205,0.122224718,0.210890845
0,0.380531111,0.572644689,0.371331051,0.464467447,0.101295465,0.178503208,0.080483034,0.145325327
0,0.447767784,0.537394965,0.461397348,0.515955219,0.136087502,0.23552786,0.136105275,0.235608894
0,0.320947662,0.427751351,0.307463873,0.356661821,0.076472122,0.139977191,0.079140578,0.144463024
0,0.355201912,0.507138334,0.242452788,0.373509283,0.042372925,0.079437665,0.03678847,0.069504805
0,0.189420312,0.355523811,0.1161956,0.251809632,0.007836645,0.015319937,0.011988165,0.0233741
0,0.077097191,0.277455016,0.075626989,0.093293645,0,0,0,0
0,0.245719051,0.425958549,0.168981592,0.204426878,0.048378412,0.090763353,0.049679334,0.093068008
0,0.295801704,0.396446579,0.196554126,0.247616339,0.037866069,0.071093617,0.039691086,0.074254862
1,0.159702877,0.28145702,0.108422572,0.139955177,0.00221068,0.004357392,0.002397017,0.004723818
0,0.309075748,0.409723352,0.256682692,0.285130821,0.050374982,0.093509086,0.040520481,0.076019463
0,0.366865435,0.440870592,0.31883217,0.219316322,0.062749362,0.115591794,0.033036076,0.062698697
0,0.15126135,0.206502869,0.117427162,0.148482315,0.020810796,0.040092319,0.015980774,0.030940992
0,0.311371132,0.526066499,0.312373608,0.414418202,0.070418568,0.128681339,0.067270399,0.123763967
0,0.198598142,0.339696126,0.201439406,0.283482776,0.043150415,0.081036106,0.043707038,0.082055469
0,0.185838628,0.236324334,0.141178364,0.145441225,0.027226107,0.051440005,0.027261164,0.051505408
0,0.154644642,0.281399483,0.084219715,0.164516431,0.007508575,0.014619586,0.001886302,0.003718731
0,0.663787048,0.669667139,0.679805275,0.62191203,0.225393488,0.353002582,0.157748654,0.262472114
0,0.321502698,0.36795319,0.324607346,0.308986488,0.054529625,0.101789079,0.030848007,0.059044594
1,0.132239036,0.192047185,0.090437285,0.125215601,0.022596308,0.042992116,0.015916757,0.030707514
0,0.485176431,0.635437033,0.390561809,0.513179483,0.098080276,0.171481873,0.091777314,0.162876387
0,0.357085692,0.361048953,0.250503997,0.212678021,0.053716941,0.098237529,0.023250727,0.043782574
0,0.137796171,0.289159599,0.116731499,0.243126715,0.025383398,0.048882372,0.025383398,0.048882372
0,0.515509126,0.629656826,0.48790711,0.564679986,0.151688925,0.255290259,0.140967633,0.239521074
0,0.255825535,0.421291262,0.200634078,0.304442043,0.039697928,0.073888619,0.03617814,0.067602374
0,0.206541736,0.272157531,0.134237235,0.149867896,0.038452651,0.07280829,0.032088421,0.061136452
0,0.443042947,0.508117728,0.339366621,0.373063316,0.065309609,0.117896624,0.051995472,0.09503089
